text	label
"the "" easiest "" ( and most dangerous ) way to get it is working for some drug-dealers . "	0
a lyrical if sluggish excursion set in war-torn iranian kurdistan . 	1
the vitality of the actors keeps the intensity of the film high , even as the strafings blend together . 	1
they also talk about their professional and personal experiences , and describe the places they visit . 	0
a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat . 	1
having never been a huge fan of dickens' 800-page novel , it surprised me how much pleasure i had watching mcgrath's version . 	1
this movie is maddening . it conveys a simple message in a visual style that is willfully overwrought . 	1
not only is it a charming , funny and beautifully crafted import , it uses very little dialogue , making it relatively effortless to read and follow the action at the same time . 	1
documentary and drama carry spielrein's life into the cross-hairs of warring ideologies ( communism , national socialism ) . 	0
this rough but extraordinary film presents a haunting picture of life in kurdistan . 	1
filmmakers david weissman and bill weber benefit enormously from the cockettes' camera craziness -- not only did they film performances , but they did the same at home . 	1
the film contains colour home movie footage of the film's production which where shot by charles' brother sydney . 	0
horrendously amateurish filmmaking that is plainly dull and visually ugly when it isn't incomprehensible . 	1
stallone plays a cop who comes undone after witnessing a brutal scene on the job . 	0
when he kills a butterfly , he unknowingly sets off a chain reaction that will erase humanity from existence . 	0
annie , an alluring lady , catches the eye of old widower leoncio . 	0
purports to be a hollywood satire but winds up as the kind of film that should be the target of something deeper and more engaging . oh , and more entertaining , too . 	1
one of the finest , most humane and important holocaust movies ever made . 	1
it's a loathsome movie , it really is and it makes absolutely no sense . 	1
phileine is a super-bitch traveling to new york to visit her boyfriend maxto say sorry , for the first time in her life , for the argument the two of them were having before he left . 	0
veteran film director matty bonkers ( bob rafelson ) , a hollywood legend , arrives in berlin for an honorary retrospective tribute . 	0
arrested and imprisoned in a juvenile detention facility , leland comes in contact with an aspiring writer and prison teacher , pearl madison ( cheadle ) . 	0
hale bopp is the story of just such a woman ; her name is rachel . 	0
through simon , patricia strengthens her self-confidence to finally quit chicago . 	0
a group of hi-tech troops are sent in to destroy the red dimension where the tall man gets his power , reggie ( reggie bannister ) follows so he can find mike ( a . 	0
an entertaining documentary that freshly considers arguments the bard's immortal plays were written by somebody else . 	1
the movie itself is timeless and universal , at once artless and sophisticated in its ability to engross . 	1
throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another . 	1
guilt leads him to try to cover it up in the week before the wedding , high jinks ensue . 	0
smith examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country . 	1
amelia is quickly following into the footsteps of her mother , sanjuanera , who has been engaged in a long-time affair with father benito . 	0
huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crack . 	1
ethan , a confident young architect and seeming 'perfect guy' has invested himself , and his heart , in women like rachel before - and he is sure he has learned his lesson . 	0
a disappointment for a movie that should have been the ultimate imax trip . 	1
it's funny and human and really pretty damned wonderful , all at once . 	1
an aging yakuza returns to the park where he used to meet his long-lost girlfriend . 	0
the two are catapulted into the chase of their lifetimes in pursuit of the kidnapped professor and the lost temple . 	0
the film sounds like the stuff of lurid melodrama , but what makes it interesting as a character study is the fact that the story is told from paul's perspective . 	1
a decided lack of spontaneity in its execution and a dearth of real poignancy in its epiphanies . 	1
as a result , sarah embarks upon a journey of discovery that leads to danger , heartbreak and romance in the far corners of the world . 	0
they intend to bring her back to tel-aviv in order to save her life . 	0
a rambling ensemble piece with loosely connected characters and plots that never quite gel . 	1
so , alexi starts to bribe members of the different teams to cause more trouble than necessary on the field , and the viewers love it . 	0
two angels realize that the babies have been switched , and decide to try and find the antichrist and prevent the end of the world . 	0
with her birthday fast approaching , she must decide whether or not to keep the promise she made to herself over a decade earlier : quit the music business at 40 if she hasn't made it by then . 	0
bruce soon learns that being god is very challenging . 	0
django is a character that decides to fight against his luck because he doesn't accept the poverty he's destined for . 	0
lucy tries to forget about tracy , and continue her friendship with dante , leaving the affair behind , but to no avail when she discovers she is pregnant . 	0
two pairs , each married for quite a long time , are living in a small east german town . 	0
hey , happy ! is great for stoners , queens , ravers and , yes , parties . 	1
the will factor vertically splits the gang in two . 	0
but even this new relationship is not enough to inspire him to write . 	0
"two young gentlemen ( rupert everett &#38 ; colin firth ) living in 1890s england use the same pseudonym ( "" earnest "" ) on the sly , which is fine until they both fall in love with women using that name , which leads to a comedy of mistaken identities . . . "	0
at the agency , instead of mr . right , laura meets miguel , who has all the signs of mr . wrong : he's a blue-collar , unpolished simple man . 	0
it can't be easy starting a movie in the middle , staying in the middle , and then ending it in the middle . . . 	1
reminds viewers of how beautiful and sexy a pregnant woman can be . 	1
a somewhat crudely constructed but gripping , questing look at a person so racked with self-loathing , he becomes an enemy to his own race . 	1
a selection of scenes in search of a movie . 	1
"it is no coincidence that funding for "" anti-graffiti "" campaigns often outweighs funding for the arts . "	0
but a fictitious geoffrey buonardi , with the same paintings and an inventive back story , can become the darling of the art world . 	0
the new version isn't just endless . it heightens the deeply conservative spirit of giuseppe tornatore's fable in a surprising new way . 	1
new york serves as a backdrop for a cast of characters in search of love , lust or lucre including a woman who makes awkward moves on the man renovating her soho loft , an embezzler , a sleazy artist and a phone psychic . 	0
a markedly inactive film , city is conversational bordering on confessional . 	1
far from perfect , but its heart is in the right place . . . innocent and well-meaning . 	1
generic slasher-movie nonsense , but it's not without style . 	1
a very hung-over julie is also there , on a field trip with her art class . 	0
by the standards of knucklehead swill , the hot chick is pretty damned funny . 	1
dogville may regret it ever began to bare its teeth . . . 	0
special agent rachel anderson is charged with protecting a key witness , richard harper . 	0
hakimi stops his car and sees a girl is trapped in the car . 	0
beautifully shot against the frozen winter landscapes of grenoble and geneva , the film unfolds with all the mounting tension of an expert thriller , until the tragedy beneath it all gradually reveals itself . 	1
the irwins emerge unscathed , but the fictional footage is unconvincing and criminally badly acted . 	1
when jason sees a movie preview of his story , he and best friend kaylee ( amanda bynes ) go to los angeles to make wolf confess to using jason's story as well as to clear jason's name and to get him out of having to attend summer school . 	0
ringu is a disaster of a story , full of holes and completely lacking in chills . ignore the reputation , and ignore the film . 	1
romy dispenses orders like a drill sergeant as they scramble southwest to round up the last two surviving members of eagle's wwii , b-17 bomber crew . 	0
" "" in life , we first organize large stones ( piedras ) such as love , friendship , family , and a career . "" "	0
there's a fine chemistry of contrasts between lau's exuberance and the quiet , slow-burning intensity takashi sorimachi brings to his role . 	1
message movie or an action-packed submarine spectacular ? alas , it's neither . 	1
his half-sister's threats to pay back the enormous debts with the mafia has put a lot of pressure at his marriage . 	0
as fran's requests become more peculiar , chep is thrown into increasingly bizarre situations . 	0
the characters . . . are paper-thin , and their personalities undergo radical changes when it suits the script . 	1
if it seems like a minor miracle that its septuagenarian star is young enough to be the nonagenarian filmmaker's son , more incredible still are the clear-eyed boldness and quiet irony with which actor and director take on life's urgent questions . 	1
the country bears has no scenes that will upset or frighten young viewers . unfortunately , there is almost nothing in this flat effort that will amuse or entertain them , either . 	1
she's telling her story because she wants to set the record straight , to correct the lies in natalie's book , which became a bestseller . 	0
an apparent gynaecologist dr . nightingale hastily marries a pregnant patient , modesta and takes her home to his mysterious manor to meet mother . 	0
she drags along her best friend marie ( jenny ) , and marie's boyfriend sean ( john ) and kid brother scott ( jonathan ) . 	0
soon after , however , his ex loses her tv show , and comes back home , looking to reunite . 	0
in his memoirs , guevara recounts adventures he , and best friend alberto granado , had while crossing south america by motorcycle in the early 1950s . 	0
it's unnerving to see recoing's bizzarre reaction to his unemployment . good film , but very glum . 	1
a bonanza of wacky sight gags , outlandish color schemes , and corny visual puns that can be appreciated equally as an abstract frank tashlin comedy and as a playful recapitulation of the artist's career . 	1
city by the sea is the cinematic equivalent of defensive driving : it's careful , conscientious and makes no major mistakes . but what saves lives on the freeway does not necessarily make for persuasive viewing . 	1
the most ill-conceived animated comedy since the 1991 dog rover dangerfield . 	1
 . . . digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations . 	1
a skillfully made example of your typical schwarzenegger action film . 	1
the piece plays as well as it does thanks in large measure to anspaugh's three lead actresses . 	1
a sexy , peculiar and always entertaining costume drama set in renaissance spain , and the fact that it's based on true events somehow makes it all the more compelling . 	1
they follow leads , informants turn up dead , nick's wife is unhappy he's back on the street , henry's protective of the dead cop's wife . 	0
a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives . 	1
both , ghisu and rupi are in a situation ; where on one side is their love for kanna and on the other side is the conviction to fight for justice . 	0
a clich�d and shallow cautionary tale about the hard-partying lives of gay men . 	1
today marks a special anniversary for the couple and they set out to celebrate the way they have before , with an old fashion picnic . 	0
lillard and cardellini earn their scooby snacks , but not anyone else . 	1
lacking gravitas , macdowell is a placeholder for grief , and ergo this sloppy drama is an empty vessel . leave these flowers unpicked -- they're dead on the vine . 	1
lovers of the original the silence of the lambs will be ecstatic to see that cinematic lightning can strike twice . 	1
the story is about a woman who works in some sort of facility and one night while she is on late shift the computers go crazy because they have been possesed by a spirit . 	0
meena's growing up - and that brings plenty of changes . 	0
an enthralling , playful film that constantly frustrates our desire to know the 'truth' about this man , while deconstructing the very format of the biography in a manner that derrida would doubtless give his blessing to . 	1
the film stars jim caviezel as dantes , a sailor who is falsely accused of treason by his best friend fernand ( guy pearce ) , who wants dantes' girlfriend mercedes ( dagmara dominczyk ) for himself . 	0
ana is a vivid , vibrant individual and the movie's focus upon her makes it successful and accessible . 	1
a dark , quirky road movie that constantly defies expectation . 	1
one of the theives betrays his companions and swipes the gold for himself . 	0
the movie takes place in mexico , 2002 ( based on a story from the 1800's ) . 	0
for the first time in years , de niro digs deep emotionally , perhaps because he's been stirred by the powerful work of his co-stars . 	1
in order to preserve her art and also herself , beyond death , for all posterity , she has herself cloned . 	0
everyone is sick with start-up fever ; dreaming of the power and freedom of starting their own internet company . 	0
sean bateman ( james van der beek ) is the younger brother of psychotic wall street broker patrick bateman . 	0
sunk by way too much indulgence of scene-chewing , teeth-gnashing actorliness . 	1
miller tells this very compelling tale with little fuss or noise , expertly plucking tension from quiet . 	1
in late summer 1973 , michael skid , the son of a well-to-do judge , returns home and rents a dilapidated farm . 	0
the film's final hour , where nearly all the previous unseen material resides , is unconvincing soap opera that tornatore was right to cut . 	1
what can one say about a balding 50-year-old actor playing an innocent boy carved from a log ? 	1
now that they're back together , they should be perfect for each other , except that dre's about to marry lawyer reese and sidney claims not to be interested in dre romantically . 	0
you have enough finely tuned acting to compensate for the movie's failings . 	1
then , in 1974 , something incredible happened - they fell in love . 	0
it's young guns meets goodfellas in this easily skippable hayseeds-vs . -greaseballs mob action-comedy . 	1
if you can push on through the slow spots , you'll be rewarded with some fine acting . 	1
the film is an homage to power , strength and individualism . 	0
the script , like the character danny , is complex and needs your attention . . . 	1
"after chance brings them together they create , 'searching for mr right . com , "" a web site to locate husbands for marie and liz . "	0
this is a true documentry of art versus money-driven media conglomerates . 	0
overall , the film misses the brilliance of jelinek's novel by some way . it settles for being merely grim . 	1
a serious movie with serious ideas . but seriously , folks , it doesn't work . 	1
the truly independent film , the after school special , was a simple story that said so much and touched people in so many ways . 	0
brutally honest and told with humor and poignancy , which makes its message resonate . 	1
a demand for money is made and the men wait for payment . 	0
a steroid of sorts , it drives whoever takes the drugs to kill . 	0
obstacles are too easily overcome and there isn't much in the way of character development in the script . 	1
the film's tone and pacing are off almost from the get-go . 	1
kali is a smart , beautiful , yoga-teaching social worker . 	0
shaky close-ups of turkey-on-rolls , stubbly chins , liver spots , red noses and the filmmakers new bobbed do draw easy chuckles but lead nowhere . 	1
graced with the instinctive ability to dance , jenny thomas wants nothing more than to become a professional dancer . 	0
circuit queens won't learn a thing , they'll be too busy cursing the film's strategically placed white sheets . 	1
"the screenwriters dig themselves in deeper every time they toss logic and science into what is essentially a "" dungeons and dragons "" fantasy with modern military weaponry . . . "	1
tiger shark prowls on what should be a routine rescue mission . 	0
brian knows that tonight the evil has finally come to claim him . 	0
[n]o matter how much good will the actors generate , showtime eventually folds under its own thinness . 	1
the main story involves an innocent teenage boy and a conniving teenage girl who meet on a beach one summer in southern brazil . 	0
director oliver parker labors so hard to whip life into the importance of being earnest that he probably pulled a muscle or two . 	1
it's all about love is the story of two lovers and their attempts to save their relationship in a near-future world on the brink of cosmic collapse . 	0
you really have to wonder how on earth anyone , anywhere could have thought they'd make audiences guffaw with a script as utterly diabolical as this . 	1
a profoundly stupid affair , populating its hackneyed and meanspirited storyline with cardboard characters and performers who value cash above credibility . 	1
but lulu is newly single and the last thing she needs is a man in her life . 	0
after taking a look at the people around her and examining her life's choices , lucy decides that it would be unfair to give up this baby just because she didn't do what she wanted to with her own life . 	0
in converging with angels , a world-weary sex worker ( dylan thomas ) impulsively takes in a drunk , fragile young woman who is in distress ( allison campbell ) , hoping to force some measure of redemption in a life that is financially comfortable , but morally and spiritually bankrupt . 	0
with rare birds , as with the shipping news before it , an attempt is made to transplant a hollywood star into newfoundland's wild soil -- and the rock once again resists the intrusion . 	1
as time races on 'superbob' must rescue his son dante , who has been kidnapped by big yard . 	0
the film includes victim discussion therapy sessions , phone councilling , conversations between police and abusers , arrests , debates and discussion between the workers at the refuge , trying to decide what should be done about certain cases . 	0
the movie is beautiful to behold and engages one in a sense of epic struggle -- inner and outer -- that's all too rare in hollywood's hastier productions . 	1
so muddled , repetitive and ragged that it says far less about the horrifying historical reality than about the filmmaker's characteristic style . 	1
but this murder investigation is drawing vincent home to long beach , the self-proclaimed city by the sea , where the past has been waiting for him to return . 	0
labute masterfully balances both traditional or modern stories together in a manner that one never overwhelms the other . something for everyone . 	1
nicely combines the enigmatic features of 'memento' with the hallucinatory drug culture of 'requiem for a dream . '	1
the noble tradition of men in drag hits an all-time low in sorority boys , whose makers apparently believe that women's clothing can cover up any deficiency in acting , writing or direction . 	1
it did to paul strang , an ex-high school teacher drinking his life away after being nearly killed by a student . 	0
her building's doorman ( newhart ) quickly shows her the ways and workings of our nation's capital . 	0
every single scene conveys a significant and concise narrative development , yet does so in an unassuming , patient fashion that emphasizes detail . 	1
in its dry and forceful way , it delivers the same message as jiri menzel's closely watched trains and danis tanovic's no man's land . 	1
in this playful and rollicking swashbuckler , drag king pirates take to the high seas on a quest to restore stolen treasures . 	0
whenever the victim watches it , the phone rings , telling them they have only one week to live . 	0
but all their training couldn't have prepared them for what they were going to encounter . . . 	0
how good this film might be , depends if you believe that the shocking conclusion is too much of a plunge or not . 	1
it's steps , a film that draws its inspiration from the marx brother to monty python and it was done on such a shoe-string budget , it would make a studio executive blush . 	0
the film is way too full of itself ; it's stuffy and pretentious in a give-me-an-oscar kind of way . 	1
impostor doesn't do much with its template , despite a remarkably strong cast . 	1
for those willing to risk being made very uncomfortable , this instant cult classic announces the arrival of a distinctive new talent behind the camera . 	1
the script feels as if it started to explore the obvious voyeuristic potential of 'hypertime' but then backed off when the producers saw the grosses for spy kids . 	1
" "" the motorcycle diaries "" is based on the journals of che geuvara , leader of the cuban revolution . "	0
absurdities and clich�s accumulate like lint in a fat man's navel . 	1
"someone killed legendary porn king fat guy , and detectives moose &#38 ; squirrel must go deep undercover ( literally ) to find the murderer with the help of their "" special "" homicide unit . "	0
this masterfully calibrated psychological thriller thrives on its taut performances and creepy atmosphere even if the screenplay falls somewhat short . 	1
"sean's a drug dealer , owes a lot of money to "" fellow "" dealer rupert guest ( clifton collins , jr . ) , and sleeps with nearly half of the female population on campus . "	0
by halfway through this picture i was beginning to hate it , and , of course , feeling guilty for it . . . . then , miracle of miracles , the movie does a flip-flop . 	1
 . . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs . 	1
it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny . 	1
he forgets most things after only a few minutes . 	0
family ties and mob allegiances become confused as betrayals , reprisals , and changes of heart set the stage for an unexpected climax . 	0
the most hopelessly monotonous film of the year , noteworthy only for the gimmick of being filmed as a single unbroken 87-minute take . 	1
[t]his slop doesn't even have potential as a cult film , as it's too loud to shout insults at the screen . 	1
behind in rent , losing any real day jobs they have , they plan a bank robbery . 	0
alarms for duvall's throbbing sincerity and his elderly propensity for patting people while he talks . 	1
he and joey have been painfully estranged ever since vincent divorced his wife and left the decaying boardwalks of long beach , long island for the anonymity of manhattan and a successful career with the nypd . 	0
perhaps a better celebration of these unfairly dismissed heroes would be a film that isn't this painfully forced , false and fabricated . 	1
calvin ( cube ) , who inherited the struggling business from his deceased father , views the shop as nothing but a burden and waste of his time . 	0
writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza . 	1
the jokes sometimes fall flat , but the weirdness and darkening of tone make for quirky fun . 	1
[a] smarter and much funnier version of the old police academy flicks . 	1
rarely has a film's title served such dire warning . 	1
who needs mind-bending drugs when they can see this , the final part of the 'qatsi' trilogy , directed by godfrey reggio , with music by philip glass ? 	1
they marry because that's what you are supposed to do . 	0
a modest and messy metaphysical thriller offering more questions than answers . 	1
4ever has the same sledgehammer appeal as pokemon videos , but it breathes more on the big screen and induces headaches more slowly . 	1
tells the important , but little-known story of dismantling segregation in the polite society that was bermuda in the 1950s . 	0
from her complex and enduring relationship with her mentor and husband to her illicit and controversial affair with leon trotsky , to her provocative and romantic entanglements with women , frida kahlo lived a bold and uncompromising life as a political , artistic , and sexual revolutionary . 	0
as in his previous films , this kurdish director is again focusing on the oppression of his people . 	0
life , love , and the fear of failing . . . 	0
today the mighty trident ssbns form a deterrent shield for the united states . 	0
based on a true story , this is about the irish journalist veronica guerin ( cate blanchett ) , a reporter for the dublin sunday independent , who exposed some of dublin's most powerful crime barons and drug lords in 1996 . 	0
uneven but ultimately appealing satire of the dreck we call white man's rap music . some good performances and an often goofy script make for a generally good time . 	1
the film hinges on its performances , and both leads are up to the task . 	1
 . . . a light , yet engrossing piece . lux , now in her eighties , does a great combination act as narrator , jewish grandmother and subject � taking us through a film that is part biography , part entertainment and part history . 	1
he returns with his wife , mercedes , an argentinean he met in spain , and his two adolescent children , mateo and cayetana , born in the same country and forced into a land they know only throught the biased tales of their parents . 	0
the story is derived from the myth of yavakri , which is a part of the great indian epic , the mahabharata . 	0
as long as vincent lives in the protection of the present , he doesn't have to deal with the pain of his past--or his sorrow over his broken relationship with joey . 	0
outside a storm rages and when the power goes out , darkness envelops the house . 	0
this time out , [sade] is an unsettlingly familiar figure -- in turns loyal and deceitful , responsible and reckless , idealistically selfless and coldly self-interested . 	1
while [hill] has learned new tricks , the tricks alone are not enough to salvage this lifeless boxing film . 	1
the story that emerges has elements of romance , tragedy and even silent-movie comedy . 	1
jacki ( gina gershon ) , sexy punk rocker and lead singer of the all-girl band clamdandy , is at a crossroads . 	0
tins is a glamour doll who is the one person who can help arjun get what he wants . 	0
he meets god and is given all the powers of god . 	0
disrespectful and selfish , sang-woo lashes out in anger , perceiving that he has been abandoned . 	0
i can't say that i liked homeboy ; it'd be more accurate to say that i found it intriguing , bizarre , dogma-like in spots - and quite truthful , in its way . 	1
sensing that he has become but another mark for his mother to con , johnny flees with her money . 	0
witty and often surprising , a dark little morality tale disguised as a romantic comedy . 	1
"surrounded by a bevy of adoring but completely wrong for her men ( and one dead girl from manchester ) , chance has to pick her way through her messy life in order to figure out which guy is "" it "" . "	0
at this far away place he bares his inside . 	0
" "" ox "" anderson , much greener , is also getting the same new task : protect the navajo codetalkers ( ben yahzee and charles whitehorse , respectively ) . "	0
the only way to tolerate this insipid , brutally clueless film might be with a large dose of painkillers . 	1
after two years seperated , they are mysteriously joined together to solve a case on spooky island . 	0
one night , a stranger leaves a savage death threat on sam's phone machine . 	0
daughter from danang reveals that efforts toward closure only open new wounds . it doesn't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain . 	1
confessions isn't always coherent , but it's sharply comic and surprisingly touching , so hold the gong . 	1
the master of disguise represents adam sandler's latest attempt to dumb down the universe . 	1
frodo and sam take gollum prisoner and continue on to mordor on the mission to destroy the one ring . 	0
would be an unendurable viewing experience for this ultra-provincial new yorker if 26-year-old reese witherspoon were not on hand to inject her pure fantasy character , melanie carmichael , with a massive infusion of old-fashioned hollywood magic . 	1
together they set off from minneapolis to duluth on what they think will be a redemptive and romantic road trip to the north shore . 	0
the other members of the po-boys - peter , joseph and guy , are also facing a musician's mid-life crisis in a business that the age 30 is seen as over the hill . 	0
a dream cast of solid female talent who build a seamless ensemble . there isn't a weak or careless performance amongst them . 	1
that death is merely a transition is a common tenet in the world's religions . this deeply spiritual film taps into the meaning and consolation in afterlife communications . 	1
the screenplay is hugely overwritten , with tons and tons of dialogue -- most of it given to children . 	1
their assignment : using equal parts skill and humor , catch arnold gundars , one of the world's most successful illegal arms dealers , and foil his treacherous plans for the plane . 	0
they are the only men who are allowed to kill . 	0
does an impressive job of relating the complicated history of the war and of filling in the background . 	1
by the end , only one thing is certain - justice is simply a toss of the coin . 	0
the band's courage in the face of official repression is inspiring , especially for aging hippies ( this one included ) . 	1
as the story unfolds , blake realizes that the master seduces young devotees including melinda and ariel into ritualistic acts of sex . 	0
a retired american emerald smuggler must go to rio to find and save his daughter , unknown to him from an affair 15 years earlier , and finish off a smuggling deal with a ruthless child-torturing drug lord . 	0
meyjes' provocative film might be called an example of the haphazardness of evil . 	1
a chronicle , which goes behind the scenes on a stormy collaboration between the iconoclastic dance company , pilobolus , and legendary author-illustrator maurice sendak . 	0
in theory , a middle-aged romance pairing clayburgh and tambor sounds promising , but in practice it's something else altogether -- clownish and offensive and nothing at all like real life . 	1
the pair wave farewell in the airport and yoyo returns to hong kong to further her studies , while cheung continues to write his unfinished dissertation . 	0
"when she fails to find the "" perfect man "" that will make her happy , she decides to construct him herself , using parts from different people . "	0
the best laid plans of hung-over boys meet a florist with a cricket bat in this morning after adventure resulting in an unexpected outcome for all . 	0
nothing more than a widget cranked out on an assembly line to see if stupid americans will get a kick out of goofy brits with cute accents performing ages-old slapstick and unfunny tricks . 	1
tsai ming-liang's ghosts are painfully aware of their not-being . 	1
pirates of the caribbean is a sweeping action-adventure story set in an era when villainous pirates scavenged the caribbean seas . 	0
her world changes when she meets courtenay , a compulsive liar who brags about the suicide note in her back pocket . 	0
now the lives of these alberta everymen are brought to the big screen by documentarian ferral mitchener in an exploration of the depths of friendship , the fragility of life , growing up gracefully and the art and science of drinking beer like a man . 	0
mehta expertly fashions a fascinating hybrid that is sure to delight audiences with its good-natured and well-timed humor , and its unabashed refusal to take itself seriously . 	1
alone in a cell , she undergoes a spiritual experience similar to that of the great mystics . 	0
the girls want to do a girly pop song , and the entire jury panel consist of muslim boys ! 	0
the story of mitchell , a ten-year-old african american who lives with his mom in a crack-infested hotel in downtown l . a . mitchell misses the school bus one day and quickly becomes the property of chris ; a suicidal drug dealer who might be losing his mind . 	0
what emerges is not only an underdog v . simon bar sinister saga but a fascinating character study . 	1
unfortunately , her plan goes wrong , and she actually kills herself . 	0
"since the shoe is his , kumin is then declared the "" mr . "	0
when the professor turns up missing , one of his students , jake whitcomb , finds the professor's journal , inside of which is a copy of the map . 	0
 . . . a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it . 	1
it's weird , wonderful , and not necessarily for kids . 	1
nair's attention to detail creates an impeccable sense of place , while thurman and lewis give what can easily be considered career-best performances . 	1
"but a sassy hispanic angel in a mets cap and jacket wrestles joe in an alleyway and makes him listen to the divine message of the miraculous , "" fear not . "" "	0
he tries to ignor it , but he later finds out on the news that the daughter of a senator has been kidnapped and is being help ransom for $15m . 	0
she tells him , and they go to the sonogram appointment together . 	0
even if it is generally amusing from time to time , i spy has all the same problems the majority of action comedies have . 	1
it's an engrossing and thought-provoking examination of the overriding will to power and the morality of its application . 	1
becomes a bit of a mishmash : a tearjerker that doesn't and a thriller that won't . 	1
"taylor williams iii , a wealthy seventeen year old meets his dream "" lavender "" girl ( mandi carson , who comes from a lower-middle class ) for the very first time at mr . dodson's business education class at seaport-greene high school . "	0
"it may not be "" last tango in paris "" but . . . "	1
thank goodness writer-director michael kalesniko found someone as verbally nimble as kenneth branagh to keep the whole enterprise afloat . he manages , but just barely . 	1
before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg's adaptation of mary gaitskill's harrowing short story . . . is a brilliantly played , deeply unsettling experience . 	1
meanwhile an unspoken attraction develops between joe and ella , heightening the claustrophobic tensions in the confined space of the barge . 	0
the military team must shut down the computer and get out , fighting their way past zombies , mutants , and the computer itself , before the virus escapes and infects the rest of the world . 	0
but early on there are signs of trouble , and lena is prey to suspicions no one else need consider : a new face may be a new kid in town-or a face from the grave . 	0
tonight at hamilton high , the lesson is survival . 	0
all or nothing is set on a london working-class housing estate over a long weekend , and also tells the stories of a range of phil and penny's neighbors , some of whom become involved in the family's lives , and all of whom experience an emotional journey . 	0
spousal abuse is a major problem in contemporary society , but the film reduces this domestic tragedy to florid melodrama . 	1
the film is small in scope , yet perfectly formed . 	1
when young , virginal caroline ( misty mundae ) learns of her mother's death in paris , she travels to the city of lights for the funeral . 	0
holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks . 	1
the 70-year-old godard has become , to judge from in praise of love , the sort of bitter old crank who sits behind his light meter and harangues the supposed injustices of the artistic world-at-large without doing all that much to correct them . 	1
is office work really as alienating as 'bartleby' so effectively makes it ? 	1
an absurd comedy about a parking enforcement officer , who - despite constant abuse from the public - finds truth , honour and serenity in the act of ticketing . 	0
ozpetek succeeds in portraying small nuances that demonstrate the stages of love -- unrequited or blossoming -- and in showcasing the family structure created by a group of people who have been rejected for one reason or another . 	1
he falls in love with a village girl , ayu , who has just arrived in the city after being betrayed by her boyfriend . 	0
' . . . young , savvy cinematic sensibility framed by the limitations of a conservative , unrelenting culture . '	1
unable to resist the sexual lure of the maenads' holy eroticism , pentheus attempts to join in only to be torn , literally limb from limb , by the frenzied bacchae . 	0
huh is taken into custody after kang shoots and wounds him at the scene of the crime . 	0
she feels left out from her father's new family , she's had an abortion , she's tried to commit suicide , and she hates life in the city . 	0
in the end , all you can do is admire the ensemble players and wonder what the point of it is . 	1
yes , i suppose it's lovely that cal works out his issues with his dad and comes to terms with his picture-perfect life -- but world traveler gave me no reason to care , so i didn't . 	1
graced with the kind of social texture and realism that would be foreign in american teen comedies . 	1
the setting is new york's five points , the most violent part of the world at the time . 	0
amerika and zed are upset that kyle is spending more time with trasha than with them . 	0
at times a bit melodramatic and even a little dated ( depending upon where you live ) , ignorant fairies is still quite good-natured and not a bad way to spend an hour or two . 	1
a new york city oil company troubleshooter is brought to a remote b . c . 	0
resident evil isn't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail . 	1
tsai has a well-deserved reputation as one of the cinema world's great visual stylists , and in this film , every shot enhances the excellent performances . 	1
he has yet to break out from under his mentor's shadow until he finds a pair of love letters in the textbook that once belonged to one of his idols , a famous long dead victorian poet . 	0
she knows that kanna is back but now she does not want to go back to him . 	0
meticulously mounted , exasperatingly well-behaved film , which ticks off kahlo's lifetime milestones with the dutiful precision of a tax accountant . 	1
this is the true story of real ira bombers during the peak of the troubles in northern ireland , 1981 . 	0
saruman's army of uruk hai is ready to launch an assault against aragorn and the people of rohan . 	0
a vivid reminder of the true nature of chemistry between lovers , and the rarity with which we see it on the screen . 	1
if you're over 25 , have an iq over 90 , and have a driver's license , you should be able to find better entertainment . 	1
time stands still in more ways that one in clockstoppers , a sci-fi thriller as lazy as it is interminable . 	1
no worse than a lot of the crap we've been offered this summer , and slightly better than men in black 2 as far as slapdash extraterrestrial comedies go . 	1
"ray finds himself feeling cursed , trapped , and miserable as a parade of "" injured "" clients constantly pressure him for their money , most of which is not deserved . "	0
"it's like a "" big chill "" reunion of the baader-meinhof gang , only these guys are more harmless pranksters than political activists . "	1
 . . . a visually seductive , unrepentantly trashy take on rice's second installment of her vampire chronicles . 	1
